project_id,finding_id,family_id,certificate_id,entry_id,growth_id,verdict,entry_present,growth_status,growth_failed_checks,reachability_status,auth_context,deployment_status,flow_status,flow_prerequisites,path_ids,coverage,assertions,binding_ids,binding_states,repeatability_decisions,amplification_decisions,candidate_coverage_status,candidate_coverage_notes,security_evidence,all_blockers,all_observed_reason_codes,first_observed_missing_premise,evidence_refs,baseline_finding_id,baseline_family_id,baseline_certificate_id,upstream_evidence_scope,replay_evidence
apache__hertzbeat,finding:be03572fc9676dd8b8454e2e,family:ce0df5ccffffccbb7d90118f,certificate:3f47e600eb339727c9d3f0f9,entry:1fc778016a392f9fe47f63e9,growth:8fee717c3a431af40f235e56,static_unknown,True,verified,[],unknown,unknown,default_enabled,verified,"[{""backend_gate_satisfied"": false, ""flow_premise_satisfied"": true, ""growth_verified"": true, ""kind_and_dimension_applicable"": false, ""reason_codes"": [], ""status"": ""verified""}]","[""flow:5563115706b9e4a4fc108275""]","[{""coverage_id"": ""lifecycle-coverage:8d7aca8c13e21a66612ae88c"", ""family"": ""guard"", ""path_id"": ""flow:5563115706b9e4a4fc108275"", ""reason"": ""reflection_or_custom_dispatch_not_modeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:9e915bd37c2574d1516f2e67"", ""family"": ""bound"", ""path_id"": ""flow:5563115706b9e4a4fc108275"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:f2d59419d0a423283b11e17d"", ""family"": ""release"", ""path_id"": ""flow:5563115706b9e4a4fc108275"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}]","[{""assertion"": ""assertion_1"", ""evidence_ids"": [""entry:1fc778016a392f9fe47f63e9"", ""fact:3e8035d90b30287fcb1eb0cd"", ""flow:5563115706b9e4a4fc108275"", ""growth:8fee717c3a431af40f235e56"", ""verified_flow:b287d4d64ae9316e8f7662f4"", ""verified_growth:7b60f0aacf536331122c0b3e""], ""reason_codes"": [""A1_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:7d785ef4d0d2e22e84d806c3""]}, {""assertion"": ""assertion_2"", ""evidence_ids"": [""entry:1fc778016a392f9fe47f63e9"", ""fact:3e8035d90b30287fcb1eb0cd"", ""flow:5563115706b9e4a4fc108275"", ""growth:8fee717c3a431af40f235e56"", ""verified_flow:b287d4d64ae9316e8f7662f4"", ""verified_growth:7b60f0aacf536331122c0b3e""], ""reason_codes"": [""A2_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:7d785ef4d0d2e22e84d806c3""]}]",[],[],"{""decision_id"": ""reachability:54b785727cc1b02031e529b3"", ""evidence_ids"": [""candidate_link:f557147aa145fa04f2f5529a"", ""entry:1fc778016a392f9fe47f63e9"", ""growth:8fee717c3a431af40f235e56""], ""reason_codes"": [""REPEATABILITY_REGISTERED_PROTOCOL_TRIGGER""], ""status"": ""proven""}","{""decision_id"": ""reachability:389468db4922bb7882a48342"", ""evidence_ids"": [""candidate_link:f557147aa145fa04f2f5529a"", ""growth:8fee717c3a431af40f235e56""], ""reason_codes"": [""AMPLIFICATION_DIRECT_DEMAND_ASSERTION""], ""status"": ""not_applicable""}",complete,"[""recognized_spring_request_body_bytes""]","[{""coverage"": ""complete"", ""fact_id"": ""security:52fbdac42f69c00699f6fd07"", ""kind"": ""deployment_gate"", ""line"": 101, ""location"": ""hertzbeat-log/src/main/java/org/apache/hertzbeat/log/controller/OtlpLogController.java"", ""value"": ""default_enabled""}, {""coverage"": ""partial"", ""fact_id"": ""security:6b8576084837af79eb800201"", ""kind"": ""dependency_coverage"", ""line"": 102, ""location"": ""hertzbeat-log/src/main/java/org/apache/hertzbeat/log/controller/OtlpLogController.java"", ""value"": ""security_extraction_not_modeled""}]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""REACH_AUTH_COVERAGE_PARTIAL"", ""REACH_AUTH_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""bound:lifecycle_family_api_domain_unmodeled"", ""bound_coverage"", ""guard:reflection_or_custom_dispatch_not_modeled"", ""guard_coverage"", ""reachability:7d785ef4d0d2e22e84d806c3"", ""release:lifecycle_family_api_domain_unmodeled"", ""release_coverage""]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_REACHABILITY_NOT_PROVEN"", ""VERDICT_UNRESOLVED_EVIDENCE""]",reachability,"[""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_findings.jsonl#finding:be03572fc9676dd8b8454e2e"", ""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_lifecycle_certificates.jsonl#certificate:3f47e600eb339727c9d3f0f9""]",finding:be03572fc9676dd8b8454e2e,family:ce0df5ccffffccbb7d90118f,certificate:3f47e600eb339727c9d3f0f9,unchanged_authenticated_frozen_facts,independent-legacy-nonproof-replay-v3/apache__hertzbeat/lifecycle_certificates.jsonl#certificate:3f47e600eb339727c9d3f0f9
apache__hertzbeat,finding:ed6d1baf23825621f7bea449,family:77685dd5709aa6ba4e29a83c,certificate:5ac78ec3c9fcbfe2d0d4d219,entry:2499485ae69776d871c9c6ca,growth:b68386f50aab71ee34551ed3,static_unknown,True,verified,[],unknown,unknown,default_enabled,verified,"[{""backend_gate_satisfied"": false, ""flow_premise_satisfied"": true, ""growth_verified"": true, ""kind_and_dimension_applicable"": false, ""reason_codes"": [], ""status"": ""verified""}]","[""flow:74a7ee7bc759cabb835bebf3""]","[{""coverage_id"": ""lifecycle-coverage:62b72b0a9304f4bbbb69927c"", ""family"": ""guard"", ""path_id"": ""flow:74a7ee7bc759cabb835bebf3"", ""reason"": ""reflection_or_custom_dispatch_not_modeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:68741337c99212e2f4b4527b"", ""family"": ""bound"", ""path_id"": ""flow:74a7ee7bc759cabb835bebf3"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:d0f71784e5c0fbc23b06b933"", ""family"": ""release"", ""path_id"": ""flow:74a7ee7bc759cabb835bebf3"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}]","[{""assertion"": ""assertion_1"", ""evidence_ids"": [""entry:2499485ae69776d871c9c6ca"", ""fact:14c8ddf62beef1a9a9743fd1"", ""flow:74a7ee7bc759cabb835bebf3"", ""growth:b68386f50aab71ee34551ed3"", ""verified_flow:cdd765a0fa3baf57691ba126"", ""verified_growth:5ec8b1cb7514132fc1181abe""], ""reason_codes"": [""A1_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:9d3c85b583001d5aefff1dfa""]}, {""assertion"": ""assertion_2"", ""evidence_ids"": [""entry:2499485ae69776d871c9c6ca"", ""fact:14c8ddf62beef1a9a9743fd1"", ""flow:74a7ee7bc759cabb835bebf3"", ""growth:b68386f50aab71ee34551ed3"", ""verified_flow:cdd765a0fa3baf57691ba126"", ""verified_growth:5ec8b1cb7514132fc1181abe""], ""reason_codes"": [""A2_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:9d3c85b583001d5aefff1dfa""]}]",[],[],"{""decision_id"": ""reachability:90052646dbfceb3e3ac4d336"", ""evidence_ids"": [""candidate_link:5411010a226f5a56eb3a0fcb"", ""entry:2499485ae69776d871c9c6ca"", ""growth:b68386f50aab71ee34551ed3""], ""reason_codes"": [""REPEATABILITY_REGISTERED_PROTOCOL_TRIGGER""], ""status"": ""proven""}","{""decision_id"": ""reachability:c0c7d1ae2f86ee5c5bc6df5c"", ""evidence_ids"": [""candidate_link:5411010a226f5a56eb3a0fcb"", ""growth:b68386f50aab71ee34551ed3""], ""reason_codes"": [""AMPLIFICATION_DIRECT_DEMAND_ASSERTION""], ""status"": ""not_applicable""}",complete,"[""recognized_spring_request_body_string""]","[{""coverage"": ""complete"", ""fact_id"": ""security:118d608dc7c12a2f5a473e28"", ""kind"": ""deployment_gate"", ""line"": 72, ""location"": ""hertzbeat-log/src/main/java/org/apache/hertzbeat/log/controller/OtlpLogController.java"", ""value"": ""default_enabled""}, {""coverage"": ""partial"", ""fact_id"": ""security:6ba245fc68eb3b7b8facf9bc"", ""kind"": ""dependency_coverage"", ""line"": 73, ""location"": ""hertzbeat-log/src/main/java/org/apache/hertzbeat/log/controller/OtlpLogController.java"", ""value"": ""security_extraction_not_modeled""}]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""REACH_AUTH_COVERAGE_PARTIAL"", ""REACH_AUTH_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""bound:lifecycle_family_api_domain_unmodeled"", ""bound_coverage"", ""guard:reflection_or_custom_dispatch_not_modeled"", ""guard_coverage"", ""reachability:9d3c85b583001d5aefff1dfa"", ""release:lifecycle_family_api_domain_unmodeled"", ""release_coverage""]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_REACHABILITY_NOT_PROVEN"", ""VERDICT_UNRESOLVED_EVIDENCE""]",reachability,"[""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_findings.jsonl#finding:ed6d1baf23825621f7bea449"", ""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_lifecycle_certificates.jsonl#certificate:5ac78ec3c9fcbfe2d0d4d219""]",finding:ed6d1baf23825621f7bea449,family:77685dd5709aa6ba4e29a83c,certificate:5ac78ec3c9fcbfe2d0d4d219,unchanged_authenticated_frozen_facts,independent-legacy-nonproof-replay-v3/apache__hertzbeat/lifecycle_certificates.jsonl#certificate:5ac78ec3c9fcbfe2d0d4d219
apache__hertzbeat,finding:b4b0380128a7c34db1b38baa,family:0a35788edb950d273feac098,certificate:2cf89e438d969b5109e66829,entry:2588afdad6a1d20e85c292d5,growth:6367b475b4884ef986160536,static_unknown,True,verified,[],unknown,unknown,default_enabled,verified,"[{""backend_gate_satisfied"": false, ""flow_premise_satisfied"": true, ""growth_verified"": true, ""kind_and_dimension_applicable"": false, ""reason_codes"": [], ""status"": ""verified""}]","[""flow:50e7e30516dd42cf784be603""]","[{""coverage_id"": ""lifecycle-coverage:f498c0565855fe5553059423"", ""family"": ""guard"", ""path_id"": ""flow:50e7e30516dd42cf784be603"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:21d1388be9eb69f86d6b7c35"", ""family"": ""bound"", ""path_id"": ""flow:50e7e30516dd42cf784be603"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:52da2eb5e7cf8fa40b0bae4a"", ""family"": ""release"", ""path_id"": ""flow:50e7e30516dd42cf784be603"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}]","[{""assertion"": ""assertion_1"", ""evidence_ids"": [""entry:2588afdad6a1d20e85c292d5"", ""fact:7416ecea4b97d8bc045fb51b"", ""flow:50e7e30516dd42cf784be603"", ""growth:6367b475b4884ef986160536"", ""verified_flow:afda9e748b0ec58c63791cdf"", ""verified_growth:619a83067694f88872a4bd85""], ""reason_codes"": [""A1_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:1f0dddb1f2dbf503a19234f1""]}, {""assertion"": ""assertion_2"", ""evidence_ids"": [""entry:2588afdad6a1d20e85c292d5"", ""fact:7416ecea4b97d8bc045fb51b"", ""flow:50e7e30516dd42cf784be603"", ""growth:6367b475b4884ef986160536"", ""verified_flow:afda9e748b0ec58c63791cdf"", ""verified_growth:619a83067694f88872a4bd85""], ""reason_codes"": [""A2_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:1f0dddb1f2dbf503a19234f1""]}]",[],[],"{""decision_id"": ""reachability:352e0c7f68b3d2526d28cfe2"", ""evidence_ids"": [""candidate_link:a4f7b7873ce42b6fa5082a6a"", ""entry:2588afdad6a1d20e85c292d5"", ""growth:6367b475b4884ef986160536""], ""reason_codes"": [""REPEATABILITY_REGISTERED_PROTOCOL_TRIGGER""], ""status"": ""proven""}","{""decision_id"": ""reachability:bab144f13059318c79eeba5e"", ""evidence_ids"": [""candidate_link:a4f7b7873ce42b6fa5082a6a"", ""growth:6367b475b4884ef986160536""], ""reason_codes"": [""AMPLIFICATION_DIRECT_DEMAND_ASSERTION""], ""status"": ""not_applicable""}",complete,"[""recognized_spring_request_body_string""]","[{""coverage"": ""complete"", ""fact_id"": ""security:87f229e349f28fb632a06a45"", ""kind"": ""deployment_gate"", ""line"": 49, ""location"": ""hertzbeat-alerter/src/main/java/org/apache/hertzbeat/alert/controller/AlertReportController.java"", ""value"": ""default_enabled""}, {""coverage"": ""partial"", ""fact_id"": ""security:a5ef270e9d7ba7771ef527ea"", ""kind"": ""dependency_coverage"", ""line"": 51, ""location"": ""hertzbeat-alerter/src/main/java/org/apache/hertzbeat/alert/controller/AlertReportController.java"", ""value"": ""security_extraction_not_modeled""}]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""REACH_AUTH_COVERAGE_PARTIAL"", ""REACH_AUTH_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""bound:lifecycle_family_api_domain_unmodeled"", ""bound_coverage"", ""guard:lifecycle_family_api_domain_unmodeled"", ""guard_coverage"", ""reachability:1f0dddb1f2dbf503a19234f1"", ""release:lifecycle_family_api_domain_unmodeled"", ""release_coverage""]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_REACHABILITY_NOT_PROVEN"", ""VERDICT_UNRESOLVED_EVIDENCE""]",reachability,"[""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_findings.jsonl#finding:b4b0380128a7c34db1b38baa"", ""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_lifecycle_certificates.jsonl#certificate:2cf89e438d969b5109e66829""]",finding:b4b0380128a7c34db1b38baa,family:0a35788edb950d273feac098,certificate:2cf89e438d969b5109e66829,unchanged_authenticated_frozen_facts,independent-legacy-nonproof-replay-v3/apache__hertzbeat/lifecycle_certificates.jsonl#certificate:2cf89e438d969b5109e66829
apache__hertzbeat,finding:6b8b466d06b95443d4f11a05,family:4a6df27345ac0bf7aece08a2,certificate:803d29b9e52da49228bafa93,entry:2ccefd0d4833366bbeaba443,growth:bc1195cdda27642f12de53a1,static_unknown,True,verified,[],unknown,unknown,default_enabled,verified,"[{""backend_gate_satisfied"": false, ""flow_premise_satisfied"": true, ""growth_verified"": true, ""kind_and_dimension_applicable"": false, ""reason_codes"": [], ""status"": ""verified""}]","[""flow:ac4461ebbb167314f8081f7d""]","[{""coverage_id"": ""lifecycle-coverage:72fe0875d944b71edbe690b8"", ""family"": ""guard"", ""path_id"": ""flow:ac4461ebbb167314f8081f7d"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:0f392821da8717d07b318108"", ""family"": ""bound"", ""path_id"": ""flow:ac4461ebbb167314f8081f7d"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:8664865c74fbc340c10cbfdd"", ""family"": ""release"", ""path_id"": ""flow:ac4461ebbb167314f8081f7d"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}]","[{""assertion"": ""assertion_1"", ""evidence_ids"": [""entry:2ccefd0d4833366bbeaba443"", ""fact:7fcf3b3da3e069c74143acf5"", ""flow:ac4461ebbb167314f8081f7d"", ""growth:bc1195cdda27642f12de53a1"", ""verified_flow:b7ad61c74ec97f79e383c8db"", ""verified_growth:dca2a7b68b67b7013f464339""], ""reason_codes"": [""A1_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:e0e5abdaebc8827625d5e158""]}, {""assertion"": ""assertion_2"", ""evidence_ids"": [""entry:2ccefd0d4833366bbeaba443"", ""fact:7fcf3b3da3e069c74143acf5"", ""flow:ac4461ebbb167314f8081f7d"", ""growth:bc1195cdda27642f12de53a1"", ""verified_flow:b7ad61c74ec97f79e383c8db"", ""verified_growth:dca2a7b68b67b7013f464339""], ""reason_codes"": [""A2_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:e0e5abdaebc8827625d5e158""]}]",[],[],"{""decision_id"": ""reachability:3e38f75cde38c6169fb8a50f"", ""evidence_ids"": [""candidate_link:ad9642892df14720e4fb7088"", ""entry:2ccefd0d4833366bbeaba443"", ""growth:bc1195cdda27642f12de53a1""], ""reason_codes"": [""REPEATABILITY_REGISTERED_PROTOCOL_TRIGGER""], ""status"": ""proven""}","{""decision_id"": ""reachability:c9046c5d010ec0b1ee2942a4"", ""evidence_ids"": [""candidate_link:ad9642892df14720e4fb7088"", ""growth:bc1195cdda27642f12de53a1""], ""reason_codes"": [""AMPLIFICATION_DIRECT_DEMAND_ASSERTION""], ""status"": ""not_applicable""}",complete,"[""recognized_spring_request_body_string""]","[{""coverage"": ""complete"", ""fact_id"": ""security:4dfcd40f3eeb98326df7529a"", ""kind"": ""deployment_gate"", ""line"": 61, ""location"": ""hertzbeat-log/src/main/java/org/apache/hertzbeat/log/controller/LogIngestionController.java"", ""value"": ""default_enabled""}, {""coverage"": ""partial"", ""fact_id"": ""security:ec2129fded4200e1c1a4848e"", ""kind"": ""dependency_coverage"", ""line"": 62, ""location"": ""hertzbeat-log/src/main/java/org/apache/hertzbeat/log/controller/LogIngestionController.java"", ""value"": ""security_extraction_not_modeled""}]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""REACH_AUTH_COVERAGE_PARTIAL"", ""REACH_AUTH_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""bound:lifecycle_family_api_domain_unmodeled"", ""bound_coverage"", ""guard:lifecycle_family_api_domain_unmodeled"", ""guard_coverage"", ""reachability:e0e5abdaebc8827625d5e158"", ""release:lifecycle_family_api_domain_unmodeled"", ""release_coverage""]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_REACHABILITY_NOT_PROVEN"", ""VERDICT_UNRESOLVED_EVIDENCE""]",reachability,"[""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_findings.jsonl#finding:6b8b466d06b95443d4f11a05"", ""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_lifecycle_certificates.jsonl#certificate:803d29b9e52da49228bafa93""]",finding:6b8b466d06b95443d4f11a05,family:4a6df27345ac0bf7aece08a2,certificate:803d29b9e52da49228bafa93,unchanged_authenticated_frozen_facts,independent-legacy-nonproof-replay-v3/apache__hertzbeat/lifecycle_certificates.jsonl#certificate:803d29b9e52da49228bafa93
apache__hertzbeat,finding:81cb15b5046a74643548ddb4,family:532582d32cb87a7f73be1d10,certificate:6fb91eae2162d4fd358641fc,entry:4a9e34ac69326f4b260d443e,growth:805bffdfc3eca37b02f9df55,static_unknown,True,verified,[],unknown,unknown,default_enabled,verified,"[{""backend_gate_satisfied"": false, ""flow_premise_satisfied"": true, ""growth_verified"": true, ""kind_and_dimension_applicable"": false, ""reason_codes"": [], ""status"": ""verified""}]","[""flow:21b300519396251ec7ce8784""]","[{""coverage_id"": ""lifecycle-coverage:c0e4292e68d6a7ae823894f2"", ""family"": ""guard"", ""path_id"": ""flow:21b300519396251ec7ce8784"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:1d0baa4df339a018d2664efc"", ""family"": ""bound"", ""path_id"": ""flow:21b300519396251ec7ce8784"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}, {""coverage_id"": ""lifecycle-coverage:795764a881677790ae8d7c6e"", ""family"": ""release"", ""path_id"": ""flow:21b300519396251ec7ce8784"", ""reason"": ""lifecycle_family_api_domain_unmodeled"", ""status"": ""partial""}]","[{""assertion"": ""assertion_1"", ""evidence_ids"": [""entry:4a9e34ac69326f4b260d443e"", ""fact:e62009b1de93508d03b8686e"", ""flow:21b300519396251ec7ce8784"", ""growth:805bffdfc3eca37b02f9df55"", ""verified_flow:77abfeacf00793df84f1d2b3"", ""verified_growth:850781067fec7d9a3868a364""], ""reason_codes"": [""A1_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:06888227f4ae0227ef22e4a9""]}, {""assertion"": ""assertion_2"", ""evidence_ids"": [""entry:4a9e34ac69326f4b260d443e"", ""fact:e62009b1de93508d03b8686e"", ""flow:21b300519396251ec7ce8784"", ""growth:805bffdfc3eca37b02f9df55"", ""verified_flow:77abfeacf00793df84f1d2b3"", ""verified_growth:850781067fec7d9a3868a364""], ""reason_codes"": [""A2_REACHABILITY_UNKNOWN""], ""status"": ""unknown"", ""unresolved_facts"": [""reachability:06888227f4ae0227ef22e4a9""]}]",[],[],"{""decision_id"": ""reachability:c33088d60b82b9f056d20af1"", ""evidence_ids"": [""candidate_link:19263e06d1d3b200f71463d9"", ""entry:4a9e34ac69326f4b260d443e"", ""growth:805bffdfc3eca37b02f9df55""], ""reason_codes"": [""REPEATABILITY_REGISTERED_PROTOCOL_TRIGGER""], ""status"": ""proven""}","{""decision_id"": ""reachability:6d10c7fd1684e3dd2559f77f"", ""evidence_ids"": [""candidate_link:19263e06d1d3b200f71463d9"", ""growth:805bffdfc3eca37b02f9df55""], ""reason_codes"": [""AMPLIFICATION_DIRECT_DEMAND_ASSERTION""], ""status"": ""not_applicable""}",complete,"[""recognized_spring_request_body_string""]","[{""coverage"": ""complete"", ""fact_id"": ""security:7a246577c6768451c6183589"", ""kind"": ""deployment_gate"", ""line"": 95, ""location"": ""hertzbeat-alerter/src/main/java/org/apache/hertzbeat/alert/controller/AlertReportController.java"", ""value"": ""default_enabled""}, {""coverage"": ""partial"", ""fact_id"": ""security:f8d7cf85d181515fea0f3a4e"", ""kind"": ""dependency_coverage"", ""line"": 97, ""location"": ""hertzbeat-alerter/src/main/java/org/apache/hertzbeat/alert/controller/AlertReportController.java"", ""value"": ""security_extraction_not_modeled""}]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""REACH_AUTH_COVERAGE_PARTIAL"", ""REACH_AUTH_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""bound:lifecycle_family_api_domain_unmodeled"", ""bound_coverage"", ""guard:lifecycle_family_api_domain_unmodeled"", ""guard_coverage"", ""reachability:06888227f4ae0227ef22e4a9"", ""release:lifecycle_family_api_domain_unmodeled"", ""release_coverage""]","[""A1_REACHABILITY_UNKNOWN"", ""A2_REACHABILITY_UNKNOWN"", ""BOUND_COVERAGE_UNKNOWN"", ""GUARD_COVERAGE_UNKNOWN"", ""RELEASE_COVERAGE_UNKNOWN"", ""VERDICT_ASSERTION_1_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_ASSERTION_2_LIFECYCLE_COVERAGE_INCOMPLETE"", ""VERDICT_REACHABILITY_NOT_PROVEN"", ""VERDICT_UNRESOLVED_EVIDENCE""]",reachability,"[""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_findings.jsonl#finding:81cb15b5046a74643548ddb4"", ""lifecycle-e2e-poc33-api2cn-20260920_003322-full/aggregate_lifecycle_certificates.jsonl#certificate:6fb91eae2162d4fd358641fc""]",finding:81cb15b5046a74643548ddb4,family:532582d32cb87a7f73be1d10,certificate:6fb91eae2162d4fd358641fc,unchanged_authenticated_frozen_facts,independent-legacy-nonproof-replay-v3/apache__hertzbeat/lifecycle_certificates.jsonl#certificate:6fb91eae2162d4fd358641fc
