module,mode,analysis_unit_id,assumptions,coverage_gaps,cut,dimension,evidence_refs,executor_id,property_id,relation,resource_family_id,scope,status,unknown_reasons,upper_bound
hertzbeat-common-core,full,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,item_size_bytes,"[""lifecycle-fact:5786e5795bc7192e243a3dd8"", ""lifecycle-fact:78d8d0f0a591480b873d3c14""]",,resource-property-v1.2:a328fe8c43b2e7bfc33b5ab3,,family:28c7997cf120cea6170f620c,per_instance,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,full,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,item_size_bytes,"[""lifecycle-fact:225c26bf5304cb293271f641"", ""lifecycle-fact:4b55d1e8ac95293a19ff26a4"", ""lifecycle-fact:94500fed49b4a38d533f1f61"", ""lifecycle-fact:a82686f00dcbc548e49161bf""]",,resource-property-v1.2:a4f825b9fde55ad28a136d57,,family:2521b61b08c87f4232afff00,per_instance,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,full,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,held_instances,"[""lifecycle-fact:5786e5795bc7192e243a3dd8"", ""lifecycle-fact:78d8d0f0a591480b873d3c14""]",,resource-property-v1.2:b05b8a64ee174f317061031d,,family:28c7997cf120cea6170f620c,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,full,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,held_instances,"[""lifecycle-fact:225c26bf5304cb293271f641"", ""lifecycle-fact:4b55d1e8ac95293a19ff26a4"", ""lifecycle-fact:94500fed49b4a38d533f1f61"", ""lifecycle-fact:a82686f00dcbc548e49161bf""]",,resource-property-v1.2:e664b81bcf4f7cb765665f94,,family:2521b61b08c87f4232afff00,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,full,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,close_obligation,"[""lifecycle-fact:225c26bf5304cb293271f641"", ""lifecycle-fact:4b55d1e8ac95293a19ff26a4"", ""lifecycle-fact:94500fed49b4a38d533f1f61"", ""lifecycle-fact:a82686f00dcbc548e49161bf""]",,resource-property-v1.2:f34baa74302c3be1e8a2055a,,family:2521b61b08c87f4232afff00,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,held_instances,"[""lifecycle-fact:0adef5cbb711af78cb78242e"", ""lifecycle-fact:741f5998c0be4db170e10f6e"", ""lifecycle-fact:afa558f8e9e4b1fe4de46558""]",,resource-property-v1.2:12d1970265bde1f4ade82306,,family:56bb447e8dbac69e602f8b92,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,close_obligation,"[""lifecycle-fact:5786e5795bc7192e243a3dd8"", ""lifecycle-fact:78d8d0f0a591480b873d3c14""]",,resource-property-v1.2:495b91e2f6dd7211d974addc,,family:28c7997cf120cea6170f620c,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,item_size_bytes,"[""lifecycle-fact:0adef5cbb711af78cb78242e"", ""lifecycle-fact:741f5998c0be4db170e10f6e"", ""lifecycle-fact:afa558f8e9e4b1fe4de46558""]",,resource-property-v1.2:7fa4badd0583318714c259af,,family:56bb447e8dbac69e602f8b92,per_instance,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,close_obligation,"[""lifecycle-fact:0adef5cbb711af78cb78242e"", ""lifecycle-fact:741f5998c0be4db170e10f6e"", ""lifecycle-fact:afa558f8e9e4b1fe4de46558""]",,resource-property-v1.2:80bc957f488df4cab1d56e9b,,family:56bb447e8dbac69e602f8b92,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,item_size_bytes,"[""lifecycle-fact:5786e5795bc7192e243a3dd8"", ""lifecycle-fact:78d8d0f0a591480b873d3c14""]",,resource-property-v1.2:a328fe8c43b2e7bfc33b5ab3,,family:28c7997cf120cea6170f620c,per_instance,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,item_size_bytes,"[""lifecycle-fact:225c26bf5304cb293271f641"", ""lifecycle-fact:4b55d1e8ac95293a19ff26a4"", ""lifecycle-fact:94500fed49b4a38d533f1f61"", ""lifecycle-fact:a82686f00dcbc548e49161bf""]",,resource-property-v1.2:a4f825b9fde55ad28a136d57,,family:2521b61b08c87f4232afff00,per_instance,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,held_instances,"[""lifecycle-fact:5786e5795bc7192e243a3dd8"", ""lifecycle-fact:78d8d0f0a591480b873d3c14""]",,resource-property-v1.2:b05b8a64ee174f317061031d,,family:28c7997cf120cea6170f620c,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,held_instances,"[""lifecycle-fact:225c26bf5304cb293271f641"", ""lifecycle-fact:4b55d1e8ac95293a19ff26a4"", ""lifecycle-fact:94500fed49b4a38d533f1f61"", ""lifecycle-fact:a82686f00dcbc548e49161bf""]",,resource-property-v1.2:e664b81bcf4f7cb765665f94,,family:2521b61b08c87f4232afff00,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
hertzbeat-common-core,ablated,java-callable-v1:org.apache.hertzbeat.common.util.ArrowUtil.serializeMultipleRoots(Ljava/util/List;)[B,[],"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",all_modeled_exits,close_obligation,"[""lifecycle-fact:225c26bf5304cb293271f641"", ""lifecycle-fact:4b55d1e8ac95293a19ff26a4"", ""lifecycle-fact:94500fed49b4a38d533f1f61"", ""lifecycle-fact:a82686f00dcbc548e49161bf""]",,resource-property-v1.2:f34baa74302c3be1e8a2055a,,family:2521b61b08c87f4232afff00,all_exits,unknown,"[""external_callee_resource_effects_unmodeled"", ""repeated_abstract_instance:instance:88ec638b682043745ce0eaa6"", ""unknown_call:effect:0ef21d3fa844203f91d47d84"", ""unknown_call:effect:5a6fd63ef7c53b17202b618f"", ""unknown_call:effect:962038d0c3b600d4f812f7c7"", ""unknown_call:effect:9c7989b9c82a64e121369989"", ""unknown_call:effect:b6e03d1aad18a5fe8c2546ea"", ""unknown_call:effect:c2a05b30fc15a5b583206db3"", ""unknown_call:effect:cd09511957e4847444495f9e"", ""unknown_call:effect:d3c68946d00ca512f54fa068"", ""unknown_call:effect:de0a3c161aacbbd79944cf47"", ""unknown_call:effect:f5dbe3cf6d287a715e5f488e"", ""weak_update:instance:88ec638b682043745ce0eaa6""]",
